1;CS;phpmyadmin;phpmyadmin_sig;dokuwiki;dokuwiki sig _;opencart;opencart sig _;phpbb;phpbb sig _;prestashop;prestashop sig _;vanilla;vanilla sig _;dolibarr;dolibarr sig _;roundcubemail;roundcubemail sig _;openemr;openemr sig _;kanboard;kanboard sig _
43;TooManyMethods ; 0.0343416307049555 ; ; 0.125426257799686 ; ; 0.267676189702998 ; ; 0.297866409834086 ; ; 0.0667439396625295 ; ; 0.0945756251266225 ; ; 0.130657200554935 ; ; 0.0929838396438441 ; ; 0.326532561398162 ; ; 0 ; 
44;TooManyPublicMethods ; 0.0222884036251003 ; ; 0.207158514040322 ; ; 0.251334646272248 ; ; 0.547624194350143 ; *; 0.142019232734658 ; ; 0.092950483811239 ; ; 0.1110978660463 ; ; 0.0929838396438441 ; ; 0.345514675831111 ; ; 0.0600923612564167 ; 
45;ExcessiveClassComplexity ; 0.015524006286609 ; ; 0.181833332959671 ; ; 0.383380842620651 ; ; 0.173383471909876 ; ; 0.10691187351402 ; ; 0.086010522314771 ; ; 0.0407799565751895 ; ; 0.166771446657907 ; ; 0.374656669888306 ; ; 0.0628075465069483 ; 
46;NumberOfChildren ; 0.0497166901362847 ; ; 0 ; ; 0 ; ; 0.154853882669155 ; ; 0.108676951795121 ; ; 0.144169886444995 ; ; 0.0986825905169349 ; ; 0 ; ; 0.440460665605307 ; ; 0.263164553918097 ; *
47;DepthOfInheritance ; 0 ; ; 0 ; ; 0 ; ; 0 ; ; 0.0804386467192363 ; *; 0 ; ; 0 ; ; 0 ; ; 0 ; ; 0 ; 
48;CouplingBetweenObjects ; 0.057021941394201 ; ; 0 ; ; 0 ; ; 0.283847640099349 ; ; 0.135721506294944 ; ; 0.146687047905547 ; ; 0.0860740840293165 ; ; 0.0929838396438441 ; ; 0.448930968757833 ; ; 0.0754417200302391 ; 
49;DevelopmentCodeFragment ; 0.0255472555705239 ; ; 0.401241578683144 ; *; 0.436559822717871 ; ; 0.320245507830103 ; ; 0.150049649256237 ; ; 0.113084854863238 ; ; 0.188977905127949 ; ; 0 ; ; 0.369355903143075 ; ; 0 ; 
50;UnusedPrivateField ; 0.0641192318201257 ; ; 0 ; ; 0.343938025368872 ; ; 0 ; ; 0.132871880052802 ; ; 0.103676121670586 ; ; 0.114427015486829 ; ; 0 ; ; 0.0835406955526441 ; ; 0 ; 
51;UnusedLocalVariable ; 0.0430390395874582 ; ; 0.102399336504504 ; ; 0.460696728240153 ; ; 0.261229780329903 ; ; 0.122507081273139 ; ; 0.108230907326102 ; ; 0.0607459067366063 ; ; 0.166771446657907 ; ; 0.360859560302456 ; ; 0.276357119384754 ; *
52;UnusedPrivateMethod ; 0.0364679684797672 ; ; 0 ; ; 0.371282807902676 ; ; 0 ; ; 0.0991065036288461 ; ; 0.0647020849094582 ; ; 0.0788486080752583 ; ; 0 ; ; 0.366308500164367 ; ; 0 ; 
53;UnusedFormalParameter ; 0.0850172836693751 ; ; 0.162510984959602 ; ; 0.193397914935843 ; ; 0.256274657542143 ; ; 0.153511198699481 ; ; 0.137230092354829 ; ; 0.153340216803922 ; ; 0.171938126755518 ; ; 0.502745489454315 ; ; 0.16443472722186 ; 
54;embed.JS ; 0.0556377310994104 ; ; 0.234189417142204 ; ; 0.181877127051963 ; ; 0.21724778702245 ; ; 0.0650399938311869 ; ; 0.129761881388171 ; ; 0.0516265936686326 ; ; 0.158260285992889 ; ; 0.297936098419033 ; ; 0.0647540196514593 ; 
55;inline.JS ; 0.0871116036741066 ; ; 0.176185264288893 ; ; 0.341126574084534 ; ; 0.25347293233046 ; ; 0.114291960248265 ; ; 0.105983428190646 ; ; 0.0972876747673942 ; ; 0.15685453279174 ; ; 0.297936098419033 ; ; 0 ; 
56;embed.CSS ; 0.0642363962185443 ; ; 0 ; ; 0.249256434791508 ; ; 0.168870206418335 ; ; 0.0568786214854922 ; ; 0.0906978979443169 ; ; 0.14934535987487 ; ; 0.244458510812112 ; ; 0.209339237106724 ; ; 0.132004376513482 ; 
57;inline.CSS ; 0.0408219246132529 ; ; 0.214393909875529 ; ; 0.319910173471774 ; ; 0.20819655013311 ; ; 0.0370695884849058 ; ; 0.076140012544337 ; ; 0.0596399321674529 ; ; 0.15685453279174 ; ; 0.378553836495446 ; ; 0.0683911771049827 ; 
58;css.in.JS ; 0.0526063067107164 ; ; 0.428016734293635 ; *; 0.367095610661749 ; ; 0.193753324484959 ; ; 0.0677274443463343 ; ; 0.0427619298067503 ; ; 0.0694105921445787 ; ; 0.118335784676818 ; ; 0.495199876564057 ; ; 0.0842137299826479 ; 
59;css.in.JS..jquery ; 0.0832153198005424 ; ; 0.238609621113885 ; ; 0.40901308125375 ; ; 0.172607184668587 ; ; 0.143000170241441 ; ; 0.153804105256229 ; ; 0.269210737720627 ; *; 0.244458510812112 ; ; 0.383446799122692 ; ; 0.154765748964208 ; 
60;max.lines ; 0.0519673047935461 ; ; 0.251699662171366 ; ; 0.211385498309137 ; ; 0.192144274012638 ; ; 0.0703218680746008 ; ; 0.0951709904383242 ; ; 0.0456499617870687 ; ; 0.11474378688092 ; ; 0.345516219864779 ; ; 0.107613132660547 ; 
61;max.lines.per.function ; 0.123320759498141 ; *; 0.0523875925971162 ; ; 0.423948775489085 ; ; 0.199229778677444 ; ; 0.0673787367189267 ; ; 0.176044648359721 ; ; 0.106563462310831 ; ; 0.424463931841844 ; *; 0.186476741949232 ; ; 0.0633861787877177 ; 
62;max.params ; 0.0929945016870355 ; ; 0.0523875925971162 ; ; 0.271561933742891 ; ; 0.170339620988969 ; ; 0.0684682606211993 ; ; 0.123530909101383 ; ; 0.158416603389136 ; ; 0.192108146693169 ; ; 0.191516409617291 ; ; 0.109689259985451 ; 
63;complexity ; 0.0407496471625816 ; ; 0.0523875925971162 ; ; 0.359722064859713 ; ; 0.311026090324673 ; ; 0.105862032074586 ; ; 0.0594876801416962 ; ; 0.127398447948863 ; ; 0.114158770035183 ; ; 0.249739637934557 ; ; 0.108727537142568 ; 
64;max.depth ; 0.0159040320160661 ; ; 0.0909248126240049 ; ; 0.251334646272248 ; ; 0 ; ; 0.0657664539341937 ; ; 0.142068307035655 ; ; 0.135219113993881 ; ; 0.256832816745961 ; *; 0.521409559416903 ; ; 0.108727537142568 ; 
65;max.nested.callbacks ; 0.0772174793346825 ; ; 0 ; ; 0.673335940309381 ; *; 0.144140225919613 ; ; 0.105221884856519 ; ; 0.108213640979591 ; ; 0.0743221376380917 ; ; 0.237023907141088 ; ; 0.354564964672086 ; ; 0.127057447376752 ; 
